id,title,company_name,location,link,image_url,salary_min,salary_max,published_date_parsed,metadata
fd1d0ed3-1da4-40e3-95f2-eadf63d81cd0,Customer Service Executive,propseller,"Singapore, Singapore",https://www.techinasia.com/jobs/fd1d0ed3-1da4-40e3-95f2-eadf63d81cd0,https://cdn.techinasia.com/data/images/giZpzuxiSBu26mtKUNL09PphyIR1tdXppw1gFwsD.png,2800.0,3100.0,2025-05-30,"Customer Service,Property marketplaces,Full-time"
37851236-d374-4d58-8bdc-582fd57f7207,Senior Client Success / Support Manager,rida.ai,"Singapore, Singapore",https://www.techinasia.com/jobs/37851236-d374-4d58-8bdc-582fd57f7207,https://cdn.techinasia.com/data/images/80mULU5RfwNrFblRuftnUZc7oeD6n9nHdwXLvCfB.png,4000.0,8000.0,2025-05-29,"Customer Service,Artificial Intelligence,Full-time"
fa32c72a-ed04-4278-84a2-1d57653dc21e,Head of Operations,rida.ai,"Singapore, Singapore",https://www.techinasia.com/jobs/fa32c72a-ed04-4278-84a2-1d57653dc21e,https://cdn.techinasia.com/data/images/80mULU5RfwNrFblRuftnUZc7oeD6n9nHdwXLvCfB.png,6000.0,12000.0,2025-05-29,"Logistics & Operations,Artificial Intelligence,Full-time"
0c495e6f-da17-4451-bbec-ecb9b5d21679,Senior Sales Development Rep,rida.ai,"Singapore, Singapore",https://www.techinasia.com/jobs/0c495e6f-da17-4451-bbec-ecb9b5d21679,https://cdn.techinasia.com/data/images/80mULU5RfwNrFblRuftnUZc7oeD6n9nHdwXLvCfB.png,6000.0,12000.0,2025-05-29,"Sales & Business Development,Artificial Intelligence,Full-time"
2aa644fe-fc69-456e-bdf5-e9fa2b222019,Operations Manager,rida.ai,"Singapore, Singapore",https://www.techinasia.com/jobs/2aa644fe-fc69-456e-bdf5-e9fa2b222019,https://cdn.techinasia.com/data/images/80mULU5RfwNrFblRuftnUZc7oeD6n9nHdwXLvCfB.png,3000.0,6000.0,2025-05-29,"Logistics & Operations,Artificial Intelligence,Full-time"
67c8b409-7711-43fe-ab0a-8e04e92bfd07,Project Manager,rida.ai,"Singapore, Singapore",https://www.techinasia.com/jobs/67c8b409-7711-43fe-ab0a-8e04e92bfd07,https://cdn.techinasia.com/data/images/80mULU5RfwNrFblRuftnUZc7oeD6n9nHdwXLvCfB.png,3500.0,7000.0,2025-05-29,"Logistics & Operations,Artificial Intelligence,Full-time"
260886ca-9259-49c4-b2ef-adf5c31184e6,Tech Lead (Cybersecurity),microsec,"Singapore, Singapore",https://www.techinasia.com/jobs/260886ca-9259-49c4-b2ef-adf5c31184e6,https://cdn.techinasia.com/data/images/RtEn1Q9x75tIGuJuxZN1eye0WayYvzrG7JCoygVb.jpeg,7000.0,10000.0,2025-05-21,"Project & Product Management,Network Security,Full-time"
791c9383-b911-4d56-a674-687297402275,Pre-sales & Consultant,microsec,"Singapore, Singapore",https://www.techinasia.com/jobs/791c9383-b911-4d56-a674-687297402275,https://cdn.techinasia.com/data/images/RtEn1Q9x75tIGuJuxZN1eye0WayYvzrG7JCoygVb.jpeg,6000.0,10000.0,2025-05-21,"DevOps & Cloud Management,Network Security,Full-time"
f2014532-b5f3-49a4-902f-c03e38fed8f4,Technical Product Manager,microsec,"Singapore, Singapore",https://www.techinasia.com/jobs/f2014532-b5f3-49a4-902f-c03e38fed8f4,https://cdn.techinasia.com/data/images/RtEn1Q9x75tIGuJuxZN1eye0WayYvzrG7JCoygVb.jpeg,6000.0,10000.0,2025-05-21,"Project & Product Management,Network Security,Full-time"
5bc77831-57db-4f03-9b56-460e2a9f296d,"Solution Architect, IoT Cybersecurity",microsec,"Singapore, Singapore (Remote)",https://www.techinasia.com/jobs/5bc77831-57db-4f03-9b56-460e2a9f296d,https://cdn.techinasia.com/data/images/RtEn1Q9x75tIGuJuxZN1eye0WayYvzrG7JCoygVb.jpeg,6000.0,10000.0,2025-05-21,"DevOps & Cloud Management,Network Security,Full-time"
070ecd0e-fd89-42be-b999-d88dddd6fdd4,Embedded Developer,microsec,"Singapore, Singapore",https://www.techinasia.com/jobs/070ecd0e-fd89-42be-b999-d88dddd6fdd4,https://cdn.techinasia.com/data/images/RtEn1Q9x75tIGuJuxZN1eye0WayYvzrG7JCoygVb.jpeg,6000.0,10000.0,2025-05-21,"Hardware & Embedded Systems,Network Security,Full-time"
0b3d8b47-9538-490a-8ce0-0b390f536b6d,Financial Operations Associate,shift markets,"Singapore, Singapore (Remote)",https://www.techinasia.com/jobs/0b3d8b47-9538-490a-8ce0-0b390f536b6d,https://cdn.techinasia.com/data/images/uAmU8bKEVcxRGTxEsJgb5jHn5HwrjFuEASIA1TFO.png,2500.0,3200.0,2025-05-20,"Finance, Legal & Accounting,SaaS,Full-time"
358ffd0f-d180-45eb-8cfd-5080e24b9527,Associate Sales Development Representative,rewardz pte,"Singapore, Singapore",https://www.techinasia.com/jobs/358ffd0f-d180-45eb-8cfd-5080e24b9527,https://cdn.techinasia.com/data/images/6ofJPLv33aeWhzLlOEo1Fhb062sME42ecKkdVJ9E.png,3000.0,3500.0,2025-05-02,"Sales & Business Development,SaaS,Full-time"
231f9065-4e41-48c0-b253-f9b86806db81,Software Test Lead,cyberbot pte ltd,"Singapore, Singapore",https://www.techinasia.com/jobs/231f9065-4e41-48c0-b253-f9b86806db81,https://cdn.techinasia.com/data/images/ejpeSHtVUaosWMrnpMClQCknZhQ9NlwoG82yguVg.jpeg,5000.0,10000.0,,"QA & Testing,Software,Full-time"
6e4d9e8b-213b-47e4-976d-cb9349f45b88,Senior Frontend Engineer (Andriod/iOS/Flutter),cyberbot pte ltd,"Singapore, Singapore",https://www.techinasia.com/jobs/6e4d9e8b-213b-47e4-976d-cb9349f45b88,https://cdn.techinasia.com/data/images/ejpeSHtVUaosWMrnpMClQCknZhQ9NlwoG82yguVg.jpeg,10000.0,20000.0,,"Software Engineer,Software,Full-time"
c857b86b-5569-493f-a254-916e3e5eb7dc,Business Development Executive,codigo,"Singapore, Singapore",https://www.techinasia.com/jobs/c857b86b-5569-493f-a254-916e3e5eb7dc,https://cdn.techinasia.com/data/images/133SId723WxQdekAaSwvW9OmS6enNylzqa6iIZKh.png,3000.0,3800.0,,"Sales & Business Development,Mobile Advertising, Enterprise Application,Full-time"
bb35a2df-ff1c-402e-92ae-79dc81c9542b,Events Director,tech in asia,"Singapore, Singapore",https://www.techinasia.com/jobs/bb35a2df-ff1c-402e-92ae-79dc81c9542b,https://cdn.techinasia.com/data/images/6EMK5Rmd84EJKTuPwx159cOMotV7fTvpMeZ7C1kL.png,5000.0,6000.0,,"Event Management,Digital Media,Full-time"
e2765269-77c3-4e58-be03-eeedb744d844,"Associate Customer Support Engineer, APAC",figment,"Singapore, Singapore",https://www.techinasia.com/jobs/e2765269-77c3-4e58-be03-eeedb744d844,https://cdn.techinasia.com/data/images/gFcBcdiaQwYpG3PsMYV5dNGJpRuqtheJZbTjJVP3.jpeg,,,,"Customer Service,Internet technology,Full-time"
d05bde89-807e-4852-b41a-2c46bca44a6d,"Majors Account Executive, Growth",grafana labs,"Singapore, Singapore",https://www.techinasia.com/jobs/d05bde89-807e-4852-b41a-2c46bca44a6d,https://cdn.techinasia.com/data/images/HKlysuVFZ0QRqjBI3zkIlG4Px1scAryC1N6qsgHJ.jpeg,380000.0,400000.0,,"Sales & Business Development,Software,Full-time"
64a24528-ddf1-4030-b854-c433c67d58df,"Director, Crypto Partnerships and Go to Market Strategy, Asia Pacific",visa,"Singapore, Singapore",https://www.techinasia.com/jobs/64a24528-ddf1-4030-b854-c433c67d58df,https://cdn.techinasia.com/data/images/ca1eeb9c60c4907711d723590a0d1050.jpg,,,,"Sales & Business Development,Payments and remittance,Full-time"
a2dc363b-2330-4608-b690-835fc2b70d71,"Marketing Associate, Mobility",grab,"Singapore, Singapore",https://www.techinasia.com/jobs/a2dc363b-2330-4608-b690-835fc2b70d71,https://cdn.techinasia.com/data/images/9aff8841d561bcfc32159446e04a3832.png,,,,"Marketing & PR,Transportation,Full-time"
4272ab4b-9657-4e82-9c4f-6b88b219f4c0,Head of Business Intelligence,okx,"Singapore, Singapore",https://www.techinasia.com/jobs/4272ab4b-9657-4e82-9c4f-6b88b219f4c0,https://cdn.techinasia.com/data/images/sT1ytUfXXc2kP3EZAlSml18RVkMarvBbBKoUj9Zi.jpeg,,,,"Data & Analytics,Software,Full-time"
dc9eb558-145c-4099-94ad-9da8be3ad3f4,Forward Deployed Engineer,resaro,"Singapore, Singapore",https://www.techinasia.com/jobs/dc9eb558-145c-4099-94ad-9da8be3ad3f4,https://cdn.techinasia.com/data/images/xhqFgWTwIMAoCCQSiXP7sAaLZhgjJDst1uSbHate.jpeg,,,,"Software Engineer,Artificial Intelligence,Full-time"
e0ff6786-91e6-4da0-aa74-ae9c58ac1527,"Principal Software Engineer, Fullstack - AI Assisted and Agentic Product Development",grab,"Singapore, Singapore",https://www.techinasia.com/jobs/e0ff6786-91e6-4da0-aa74-ae9c58ac1527,https://cdn.techinasia.com/data/images/9aff8841d561bcfc32159446e04a3832.png,,,2025-05-31,"Software Engineer,Transportation,Full-time"
85cf1bae-9322-4864-afc9-86d40250bc81,"Sr. Tax Analyst, Systems (APAC)",spacex,"Singapore, Singapore",https://www.techinasia.com/jobs/85cf1bae-9322-4864-afc9-86d40250bc81,https://cdn.techinasia.com/data/images/YFELoYkQdsBSJ6wcWirhyPTEKmKEhf20lgWooFkI.jpeg,,,2025-05-30,"Finance, Legal & Accounting,Space,Full-time"
3b623455-2abe-46da-8183-b5e0cb8fcba6,Commercial Solutions Consultant (Singapore),figma,"Singapore, Singapore",https://www.techinasia.com/jobs/3b623455-2abe-46da-8183-b5e0cb8fcba6,https://cdn.techinasia.com/data/images/B9YF43PntcJnPz2FV8SaZbOi1tEjamHO5A3IOMrq.jpeg,,,2025-05-29,"Sales & Business Development,SaaS,Full-time"
fad9bc7b-d606-482c-a93b-c4e9cb36c6c0,BRAIN AI Researcher,worldquant,"Singapore, Singapore",https://www.techinasia.com/jobs/fad9bc7b-d606-482c-a93b-c4e9cb36c6c0,https://cdn.techinasia.com/data/images/7d2QUtfb3U1aZQEv5QmjWggy3Nk6On7DuHbPZVr6.jpeg,,,2025-05-29,"Science & Academics,Investment tools and platforms,Full-time"
48e13f5f-560d-4a40-bf8d-b2583b194c2b,Senior Cloud Infrastructure Software Engineer,arta finance,"Singapore, Singapore",https://www.techinasia.com/jobs/48e13f5f-560d-4a40-bf8d-b2583b194c2b,https://cdn.techinasia.com/data/images/Nj001nKCQc6njnq6dTYS1PS73vNPY0NJ2TnFv8DX.jpeg,,,2025-05-29,"DevOps & Cloud Management,Investment tools and platforms,Full-time"
d6b06ff8-2dba-4175-b2b0-fbbf63002191,"Business Analyst, Deal Structuring & Monetization",pure storage,"Singapore, Singapore",https://www.techinasia.com/jobs/d6b06ff8-2dba-4175-b2b0-fbbf63002191,https://cdn.techinasia.com/data/images/byAAB9rjPr1tps2BOKFGuTFhx7RAGjJ1JKJLyEYJ.jpeg,,,2025-05-29,"Finance, Legal & Accounting,Big Data,Full-time"
fd43c6e4-7534-40b6-a4aa-8a44f57423ca,Data Engineer,expressvpn,"Singapore, Singapore",https://www.techinasia.com/jobs/fd43c6e4-7534-40b6-a4aa-8a44f57423ca,https://cdn.techinasia.com/data/images/3Wkuh59I6OjveSgNYADlkmI5eHBoGuLid3cei32A.jpeg,,,2025-05-29,"Data & Analytics,Network Security,Full-time"
7678bdb6-cf10-4cb4-941f-c0ca5f9fada0,Trading UX Strategist,coins.ph,"Singapore, Singapore",https://www.techinasia.com/jobs/7678bdb6-cf10-4cb4-941f-c0ca5f9fada0,https://cdn.techinasia.com/data/images/lZvpsohD5eYttISKfYOZBcU5oif0j65vZfRfVDru.png,,,2025-05-28,"UX/UI Design,Payments and remittance,Full-time"
4d0a12b1-2cc4-4e58-81b1-fb61d0e4db76,Growth Analyst,workstream,"Singapore, Singapore",https://www.techinasia.com/jobs/4d0a12b1-2cc4-4e58-81b1-fb61d0e4db76,https://cdn.techinasia.com/data/images/wC1CboYLCqaU6RHyvyhGBzgnlQvHuwR9XV2a1bhr.jpeg,,,2025-05-28,"Data & Analytics,Software,Full-time"
50efa19c-0511-45ed-b41a-0dab1bae621c,Software Engineer - Mobile,padlet,"Singapore, Singapore",https://www.techinasia.com/jobs/50efa19c-0511-45ed-b41a-0dab1bae621c,https://cdn.techinasia.com/data/images/YQBuRrGuFtBij6eW0bDpEKag3fF24gxI8TBzQWbP.jpeg,,,2025-05-28,"Software Engineer,Curated Web,Full-time"
9f5e0c2d-91bb-4b7e-abdc-ddbdaf3358de,Senior Engineering Director (Trading),okx,"Singapore, Singapore",https://www.techinasia.com/jobs/9f5e0c2d-91bb-4b7e-abdc-ddbdaf3358de,https://cdn.techinasia.com/data/images/sT1ytUfXXc2kP3EZAlSml18RVkMarvBbBKoUj9Zi.jpeg,,,2025-05-28,"Software Engineer,Software,Full-time"
59d2634f-64a2-4ac5-a983-46bb63b1b5ce,Senior Finance and Accounting Manager,okx,"Singapore, Singapore",https://www.techinasia.com/jobs/59d2634f-64a2-4ac5-a983-46bb63b1b5ce,https://cdn.techinasia.com/data/images/sT1ytUfXXc2kP3EZAlSml18RVkMarvBbBKoUj9Zi.jpeg,,,2025-05-28,"Finance, Legal & Accounting,Software,Full-time"
c454cbc2-d9d9-4b13-a232-bd4cef4f04b7,"Director, Product Strategy, Payments",airwallex,"Singapore, Singapore",https://www.techinasia.com/jobs/c454cbc2-d9d9-4b13-a232-bd4cef4f04b7,https://cdn.techinasia.com/data/images/1HfTyl8QMW2RfVwLO85KDDiG7db3qrC4KkEXf5vn.jpeg,300000.0,325000.0,2025-05-28,"Project & Product Management,Payments and remittance,Full-time"
e900c437-a3a2-44dd-90a3-375af18adab4,"Manager, Sales Development",carta,"Singapore, Singapore",https://www.techinasia.com/jobs/e900c437-a3a2-44dd-90a3-375af18adab4,https://cdn.techinasia.com/data/images/xXqPXRuK9EmNpGdOpXA1Eut1Gwsfy6ehyPGvOJqd.jpeg,,,2025-05-28,"Sales & Business Development,Software,Full-time"
20511f8f-f64c-4d6a-8d07-5be78cf7cc48,Customer Enablement Manager,figma,"Singapore, Singapore",https://www.techinasia.com/jobs/20511f8f-f64c-4d6a-8d07-5be78cf7cc48,https://cdn.techinasia.com/data/images/B9YF43PntcJnPz2FV8SaZbOi1tEjamHO5A3IOMrq.jpeg,,,2025-05-28,"Customer Service,SaaS,Full-time"
a9fc76cd-256c-4262-8c6c-e9a82ad03f99,Content Analyst,patsnap,"Singapore, Singapore",https://www.techinasia.com/jobs/a9fc76cd-256c-4262-8c6c-e9a82ad03f99,https://cdn.techinasia.com/data/images/QsjyHgawxCQ38LQLjNxgfNd0m0nZfLhVkElxRoq1.jpeg,,,2025-05-28,"Data & Analytics,SaaS,Full-time"
ad8292ff-e433-4697-a479-aa0bf0a036f9,Software Engineer - Frontend/Backend,padlet,"Singapore, Singapore",https://www.techinasia.com/jobs/ad8292ff-e433-4697-a479-aa0bf0a036f9,https://cdn.techinasia.com/data/images/YQBuRrGuFtBij6eW0bDpEKag3fF24gxI8TBzQWbP.jpeg,,,2025-05-28,"Software Engineer,Curated Web,Full-time"
52b95512-6eff-4ba4-ae07-78b97abeebb5,Senior Data Analyst,padlet,"Singapore, Singapore",https://www.techinasia.com/jobs/52b95512-6eff-4ba4-ae07-78b97abeebb5,https://cdn.techinasia.com/data/images/YQBuRrGuFtBij6eW0bDpEKag3fF24gxI8TBzQWbP.jpeg,,,2025-05-28,"Data & Analytics,Curated Web,Full-time"
0a7da92f-a3f1-4dc2-be57-b947177d74e5,Senior Backend Engineer,plaud ai,"Singapore, Singapore",https://www.techinasia.com/jobs/0a7da92f-a3f1-4dc2-be57-b947177d74e5,https://cdn.techinasia.com/data/images/lfZkWSv9BbMmghTa1fMjISgAeRixgpojUaeGo5Mz.jpeg,,,2025-05-28,"Software Engineer,Hardware & Software,Full-time"
ba0ff5b8-b057-4a32-b43b-40d86319d08d,Senior Data Engineer,plaud ai,"Singapore, Singapore",https://www.techinasia.com/jobs/ba0ff5b8-b057-4a32-b43b-40d86319d08d,https://cdn.techinasia.com/data/images/lfZkWSv9BbMmghTa1fMjISgAeRixgpojUaeGo5Mz.jpeg,,,2025-05-28,"Data & Analytics,Hardware & Software,Full-time"
3bcb2b04-86aa-4cc9-abd3-fcbe7ef76a4a,Senior DevOps Engineer,plaud ai,"Singapore, Singapore",https://www.techinasia.com/jobs/3bcb2b04-86aa-4cc9-abd3-fcbe7ef76a4a,https://cdn.techinasia.com/data/images/lfZkWSv9BbMmghTa1fMjISgAeRixgpojUaeGo5Mz.jpeg,,,2025-05-28,"DevOps & Cloud Management,Hardware & Software,Full-time"
c69b3a2a-270b-4bb6-b12a-ee53f94008e8,Senior Frontend Engineer - Cards,airwallex,"Singapore, Singapore",https://www.techinasia.com/jobs/c69b3a2a-270b-4bb6-b12a-ee53f94008e8,https://cdn.techinasia.com/data/images/1HfTyl8QMW2RfVwLO85KDDiG7db3qrC4KkEXf5vn.jpeg,,,2025-05-27,"Software Engineer,Payments and remittance,Full-time"
afa936af-4969-4a75-9481-604c16679448,"Talent Acquisition Partner, Technology",airwallex,"Singapore, Singapore",https://www.techinasia.com/jobs/afa936af-4969-4a75-9481-604c16679448,https://cdn.techinasia.com/data/images/1HfTyl8QMW2RfVwLO85KDDiG7db3qrC4KkEXf5vn.jpeg,,,2025-05-27,"Human Resources,Payments and remittance,Full-time"
59fdf81a-e0e1-44e4-ada0-412e25443b4c,Talent Acquisition Partner,airwallex,"Singapore, Singapore",https://www.techinasia.com/jobs/59fdf81a-e0e1-44e4-ada0-412e25443b4c,https://cdn.techinasia.com/data/images/1HfTyl8QMW2RfVwLO85KDDiG7db3qrC4KkEXf5vn.jpeg,,,2025-05-27,"Human Resources,Payments and remittance,Full-time"
368e895a-68a8-4ddf-af9b-6fbb2a38fb1c,Data Engineer,breeze,"Singapore, Singapore",https://www.techinasia.com/jobs/368e895a-68a8-4ddf-af9b-6fbb2a38fb1c,https://cdn.techinasia.com/data/images/ScySVp5bh5tpRsAleciOoAmGZKx9yJolgrZYNIrj.jpeg,,,2025-05-27,"Data & Analytics,Payments and remittance,Full-time"
66fc12d8-bd34-48cb-8599-b987fb5f05ab,Engineering Leader,breeze,"Singapore, Singapore",https://www.techinasia.com/jobs/66fc12d8-bd34-48cb-8599-b987fb5f05ab,https://cdn.techinasia.com/data/images/ScySVp5bh5tpRsAleciOoAmGZKx9yJolgrZYNIrj.jpeg,,,2025-05-27,"Software Engineer,Payments and remittance,Full-time"
464759e7-019f-4824-8524-30366b863c42,Product Manager,breeze,"Singapore, Singapore",https://www.techinasia.com/jobs/464759e7-019f-4824-8524-30366b863c42,https://cdn.techinasia.com/data/images/ScySVp5bh5tpRsAleciOoAmGZKx9yJolgrZYNIrj.jpeg,,,2025-05-27,"Project & Product Management,Payments and remittance,Full-time"
afcd2ae5-3c82-4b40-8234-be2d2969f314,APAC SBD Key Account Manager,feedzai,"Singapore, Singapore",https://www.techinasia.com/jobs/afcd2ae5-3c82-4b40-8234-be2d2969f314,https://cdn.techinasia.com/data/images/wF2A8LLfHKctxNiqVDj2RebyERtXAGZc8YvE8Cm4.jpeg,,,2025-05-27,"Sales & Business Development,Software,Full-time"
ae28e24e-ae85-4e1c-9f9a-ccee4bef6d8f,Sales Manager,portcast,"Singapore, Singapore",https://www.techinasia.com/jobs/ae28e24e-ae85-4e1c-9f9a-ccee4bef6d8f,https://cdn.techinasia.com/data/images/30a12336b0ec545821aad492ecba989e.jpeg,,,2025-05-27,"Sales & Business Development,Machine Learning,Full-time"
4fe17676-3560-405f-97ef-e99afd655070,"Associate, Product Operations",foodpanda,"Singapore, Singapore",https://www.techinasia.com/jobs/4fe17676-3560-405f-97ef-e99afd655070,https://cdn.techinasia.com/data/images/LVH5hgH14IJqwzFy3CzQ9kHvWDsVrUtPNoAJ31YV.jpeg,,,2025-05-27,"Project & Product Management,Restaurants & Food,Full-time"
69b3c8e3-5d30-4746-b4a3-963ae9a93cce,Senior PMO/Project Manager - Product,foodpanda,"Singapore, Singapore",https://www.techinasia.com/jobs/69b3c8e3-5d30-4746-b4a3-963ae9a93cce,https://cdn.techinasia.com/data/images/LVH5hgH14IJqwzFy3CzQ9kHvWDsVrUtPNoAJ31YV.jpeg,,,2025-05-27,"Project & Product Management,Restaurants & Food,Full-time"
1a9508d3-4afc-4bd3-aadd-57e228ba3781,"Senior Site Reliability Engineer, Spend Foundations",airwallex,"Singapore, Singapore",https://www.techinasia.com/jobs/1a9508d3-4afc-4bd3-aadd-57e228ba3781,https://cdn.techinasia.com/data/images/1HfTyl8QMW2RfVwLO85KDDiG7db3qrC4KkEXf5vn.jpeg,,,2025-05-27,"DevOps & Cloud Management,Payments and remittance,Full-time"
3d385621-eeec-41e6-997d-29254c774936,Data Engineer,engineers gate,"Singapore, Singapore",https://www.techinasia.com/jobs/3d385621-eeec-41e6-997d-29254c774936,https://cdn.techinasia.com/data/images/VucysOQePbwrcFejOYcSiD2yROIW2SuaPVmNAsK1.jpeg,,,2025-05-24,"Data & Analytics,Investment tools and platforms,Full-time"
4d8a28f0-7a96-48ad-b73e-e38cd5e3f421,Customer Onboarding Manager | APAC,deel,"Singapore, Singapore",https://www.techinasia.com/jobs/4d8a28f0-7a96-48ad-b73e-e38cd5e3f421,https://cdn.techinasia.com/data/images/ppXV3cR8hJdWTHSG1D2L3jE8aVoch5tvqeC1WQD8.jpeg,,,2025-05-24,"Project & Product Management,Human Resource,Full-time"
c2a122c5-ccd2-4049-a668-093239b3b644,"New Business & Brand Partnership, Manager/Sr. Manager- South East Asia",sony music,"Singapore, Singapore",https://www.techinasia.com/jobs/c2a122c5-ccd2-4049-a668-093239b3b644,https://cdn.techinasia.com/data/images/thG1wOEpdiCW30rriFHWP0CK92NcoohMadGz0Zgu.jpeg,,,2025-05-24,"Sales & Business Development,Music,Full-time"
